authorName,googleMapsPlaceId,placeAddress,placeName,placeUrl,provider,reviewDate,reviewId,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewImages/9,reviewImages/10,reviewImages/11,reviewImages/12,reviewImages/13,reviewImages/14,reviewImages/15,reviewImages/16,reviewRating,reviewText,reviewTitle,reviewUrl
Michelle B,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-01-07T00:00:00.000Z,450273928,,,,,,,,,,,,,,,,,,4,Went for brunch with friends and absolutely loved the food and coffee! Our server was excellent and accommodating. Food was so fresh and tasty! Definitely worth a visit. Smile hostess!,"Excellent food and service, hostess could crack a smile 😀",https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r450273928-Cafeteria-New_York_City_New_York.html
Lindsay R,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-01-03T00:00:00.000Z,448930556,,,,,,,,,,,,,,,,,,4,"We loved this place, the ambiance was really cool and hip, the food was wonderful and the server that we had was so much fun and upbeat! I had the Mac n' Cheese trio and it was phenomenal. The only weird thing that happened was when my Mom was eating her steamed mussels. She bit down and felt something weird and it was a little crab!! It had hidden in the mussel and she was freaked out. We had a good laugh about it with the waiter and he offered to get her a different meal, but she was done. All in all... a great place to go.",Interesting Experience,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r448930556-Cafeteria-New_York_City_New_York.html
deiahelena,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-01-02T00:00:00.000Z,448540345,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/1e/f8/c9/cafeteria.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/1e/f8/ca/cafeteria.jpg,,,,,,,,,,,,,,,,5,"Perfeito e completamente fora da rota turística. Ambiente amplo e sem fila de espera. Preço justo, comida deliciosa e atendimento impecável!",Panquecas!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r448540345-Cafeteria-New_York_City_New_York.html
성은 배,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2016-12-31T00:00:00.000Z,448130356,,,,,,,,,,,,,,,,,,5,Home style food! Very warm and nice! Good price and good food. Perfect after looking around the neighborhood. ,Great food!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r448130356-Cafeteria-New_York_City_New_York.html
MrFlinty,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2016-12-31T00:00:00.000Z,448128194,,,,,,,,,,,,,,,,,,3,"We called into the Cafeteria as it's pretty reliable. I suppose I just wanted a practical meal, which I got. A tasty salad, but the chicken didn't add much to it. My partners Mac and cheese was nice, but just that. The tastiest thing was the warm biscuits. 

I don't think there is anything wrong, just nothing wow! The service is friendly. It's OK...I just seem to find it fine.","It's fine, but you know....",https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r448128194-Cafeteria-New_York_City_New_York.html
Aurore D,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2016-12-31T00:00:00.000Z,448126475,,,,,,,,,,,,,,,,,,4,"Très bien, les mets proposés à la carte sont originaux et une fois l'assiette en face de vous, la saveur est là. Seulement, comme il a été souligné dans de nombreux commentaires, le lieu est vraiment très bruyant. Malgré l'affluence, le personnel reste dévoué.",Bonne surprise,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r448126475-Cafeteria-New_York_City_New_York.html
Allison B,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2016-12-31T00:00:00.000Z,448043055,,,,,,,,,,,,,,,,,,3,"I got an omelette and he got the chicken and waffles. Both were average. Nothing crazy special. The waffle was described as cheddar and Tabasco but we couldn't really taste any of that. I wouldn't seek this place out on a special trip to NYC for for a meal. I think you could do better. But, in a pinch, it was a decent meal. If you like horseradishy bloody Mary's, then try theirs. I couldn't finish it. I guess I don't!  ",Better than average ,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r448043055-Cafeteria-New_York_City_New_York.html
Jacqueline P,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2016-12-30T00:00:00.000Z,447820093,,,,,,,,,,,,,,,,,,5,"The food was fresh and delicious - the ambiance was really nice and chic.  The waiters were extremely friendly and attentive (in their cute tight jeans).  We all enjoyed our food.  The only con was watching one of the waiters walk around and scrape the food out of the grooves in the tables :-\ I would have preferred not to have to watch that, maybe do that after hours. We were the first ones in the restaurant that day so obviously it was old and should have been cleaned before opening. BUT overall, highly recommend and would return.",EXCELLENT,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r447820093-Cafeteria-New_York_City_New_York.html
Tracey E,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2016-12-28T00:00:00.000Z,447329267,,,,,,,,,,,,,,,,,,5,My family visited this chic restaurant this week. We tried a lil of everything the Mac Attack was very flavorful and it came out hot & fast. The fish & chips were tasty yet not greasy. The fries were cooked to much though; a little hard. We also tried the  Ginger Salmon and my mom finished her entire plate. My daughter also had the Branzino fish and the presentation was nice. I also had the Salted Carmel milkshake. It was great... A must do in New York. ,Excellent!!!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r447329267-Cafeteria-New_York_City_New_York.html
Pamwiltravel,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2016-12-22T00:00:00.000Z,446123350,,,,,,,,,,,,,,,,,,2,"Three friends went for brunch.  First the positive: my omelette with avocado and goat cheese plus roast potatoes was excellent, as was the toast and coffee. BUT! 1.  The tables, very attractive, have grooves in them.  The grooves are caked with ancient food which is unsanitary and unappetizing.  2.  The fellow who came around with the coffee was totally aloof.  3.  It took 40 minutes for our food to come.  When my friend complained, it turned out that there had been a mix up in the order.  It was NOT a relaxing brunch despite the lovely food.",Fabulous omelette BUT I'll never go back!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r446123350-Cafeteria-New_York_City_New_York.html
Lyn C,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-05-04T00:00:00.000Z,269967019,,,,,,,,,,,,,,,,,,3,"We had fried calamari that is blanch (no taste/not seasoned) for apetizer, Delmonico Ribeye that is good but too much onions and the steak fries do not taste good with Parmigiano cheese on them.  We also ordered the Pappardelle wide pasta with shrimp and it was okay.  I had a white wine that tasted old.  The piano player that Saturday night was awesome though.  Overall, Lorenzo's is a 3 star out of 5 star.",Service is excellent but the food is 3 out of 5 star rating,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r269967019-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Dawn Psych RN,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-05-01T00:00:00.000Z,269391729,,,,,,,,,,,,,,,,,,4,"We bought tickets to see Joe Piscopo. You needed to buy dinner to see the show. We were pleasantly surprised that the food was very tasty. A little disappointed that it was a limited menu but good none the less. Drinks were good and not watered down. Pleasant atmosphere, good service.",Dinner Show,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r269391729-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
cararro,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-04-26T00:00:00.000Z,268150390,,,,,,,,,,,,,,,,,,3,"We met a group of friends for breakfast on a Sunday (their brunch begins at 11:30, breakfast before that.)
The food was fairly good.  The omelet station was the most efficient I've ever seen, several cooks, many pans, quick order taking and turn around with a nice, custom omelette.
It's all buffet, so the wait staff doesn't need to do much.  But we had to struggle to get coffee refilled.  If they just brought a carafe for the table I would have rated them very good.  We repeatedly had to just about beg to get refills. ",at the Hilton Garden,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r268150390-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
robert l,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-03-13T00:00:00.000Z,259256395,,,,,,,,,,,,,,,,,,4,Very nice atmosphere.... Great for Sunday brunch and for a night out with that significant other... Very nice menu located in the Hilton garden... The bar right outside of the restaurant very nice for cocktails,Roberts Review,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r259256395-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
tabbyabbey,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-03-07T00:00:00.000Z,258260112,,,,,,,,,,,,,,,,,,5,"Food familiar and prepared perfect
Breakfast buffet has more than adequate choices and the omelette chef is great",Awesome food and wait staff...Jimmy is great! Great sense of humor.  They all are very friendly.,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r258260112-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
LuAnne N,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-03-04T00:00:00.000Z,257741497,,,,,,,,,,,,,,,,,,3,"Drinks were a little over priced but that's what you get at a hotel. The space was pretty tight. The ambiance was pretty cool, slightly trendy.",not bad,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r257741497-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Tracy S,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-02-26T00:00:00.000Z,256523008,,,,,,,,,,,,,,,,,,5,"We stayed at the Hilton Garden and felt very lucky to have such a good restaurant right on the premises!  We enjoyed lunch and the breakfast buffet.  Food was tasty and the service was excellent.  Staff were very attentive and pleasant to my children, which can make a big difference for family dining.",Lucky,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r256523008-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Snoopydogsnoopy,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-02-18T00:00:00.000Z,255054038,,,,,,,,,,,,,,,,,,2,Food not all that good and the service could be a lot better.Besides being over rated they are also over priced for food and drinks and I believe in going to a place at least three times or more before I give up on them because you can catch any restaurant on a bad night.,Over Rated,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r255054038-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Barbie115,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-02-18T00:00:00.000Z,254980403,,,,,,,,,,,,,,,,,,5,Delicious food. Great atmosphere. Great Service. I've never been there during a show but that is definitely on my bucket list.,Lorenzo's,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r254980403-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Ellen B,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-02-13T00:00:00.000Z,254032079,,,,,,,,,,,,,,,,,,4,Had dinner and a show at Lorenzo's in October.  Food was very good and the entertainment was excellent.  I saw the a Drifters in concert. There was an excellent view of the stage wherever you sit.,Good food and entertainment,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r254032079-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
SeeMT,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-02-10T00:00:00.000Z,253542119,,,,,,,,,,,,,,,,,,4,"Unlike many hotel bars, Lorenzo's has a great welcoming vibe.  The place was full of road warriors and we all had a nice time exchanging stories.  Food was good and not overly priced.  The place was full and the bartender was very busy but she did not miss a beat.  Looking forward to a return visit.",Good Menu Good Value,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r253542119-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Kathleen C,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-02-08T00:00:00.000Z,253279279,,,,,,,,,,,,,,,,,,5,"Sunday dinner buffet was excellent. Great antipasto, meatballs, chicken piccata. Loved dessert bar with chocolate fountain.",Great Service and Delicious Food,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r253279279-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Billyb64,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-02-05T00:00:00.000Z,252808439,,,,,,,,,,,,,,,,,,5,"One of the best Italian restaurants in New York (and I'm a native New Yorker). Ozzie was my waiter and he was friendly and extremely knowledgable. This was my 4th visit and, as usual, it was outstanding. The piano player was extraordinary and played all my requests. I didn't want to leave, and stayed for two hours. Th calamari was the best I've ever had, and the shrimp was delicious. If you're in New York you must make a point of visiting this hotspot. Prices were reasonable, especially for the great food they served. Kudos to everyone!
Bill Bennett",A true GEM!,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r252808439-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Pat d,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-02-04T00:00:00.000Z,252653176,,,,,,,,,,,,,,,,,,5,"We went to Lorenzo restaurant for a holiday get together. The 
sunday dinner was wonderful. 
we also had a birthday celebration at a sunday brunch. Both were excellent. We will be going back again
pat devine",family dinner,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r252653176-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Lonerider123,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-01-12T00:00:00.000Z,249037919,,,,,,,,,,,,,,,,,,4,This is a very nice restaurant with good food from sandwiches to steaks located in the Hilton Garden Inn. We had both lunch and dinner there and were very pleased with everything we ordered!,Great food and atmosphere!,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r249037919-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Kim L,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-01-12T00:00:00.000Z,248942371,,,,,,,,,,,,,,,,,,5,"Not only have I been to Lorenzo's for a wonderful brunch & dinner, but I also had my small & intimate wedding dinner in the beautifully decorated & private Wine Room there. The food is delicious, the staff is always so attentive & professional & The Nicotra's will do whatever it takes to make your experience unforgettable.",Love!,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r248942371-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Melissa E,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-01-10T00:00:00.000Z,248719428,,,,,,,,,,,,,,,,,,3,My boyfriend and I didn't enjoy the food at all and everybody is so old. It's definitely not a favorite of mine. I definitely will not be returning unless I absolutely must. ,It's kind of an old age home.,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r248719428-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Napoletano50,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-01-06T00:00:00.000Z,247936349,,,,,,,,,,,,,,,,,,4,"Food was good my Pork Chop special was also well presented and my wife Veal was fork tender,
Fried Calamari super tender and tasty the server with helper were very attentive 
The only issue we made a reservation trough Open Table and when we arrived the hostess not even want to hear our name she stopped me and say OK  she walked a few feet with us than she point our table 15 feet away and left Place was empty (3 tables) i didnt see any reason for rushing 
i went back to her telling her to mark down our name again she just said OK but i was never checked out WHY?
I have been there several times and i will go back one person doesnt change a place and suggest other people to try Lorenzo",Almost Great,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r247936349-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
CarlMarx,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-01-06T00:00:00.000Z,247814367,,,,,,,,,,,,,,,,,,1,"Unfortunately, whilst i like the Hilton hotel which Lorenzo's is part of, i think the restaurant is appalling for evening meals. This is the 3rd and last time i try the restaurant. The service was poor, with arrogant and rude staff. The meals when served were cold. We have made the owner aware of our concerns, but we won't be using Lorenzo's again. There are plenty of other good eateries local to the hotel. To ensure fairness, the breakfast is superb. The breakfast is cooked fresh and the staff go out of their way to help. Complete contrast.",Poor service and poor food,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r247814367-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
John W,ChIJX0jg-flMwokRMA1p2EMoXzQ,"1100 South Avenue Hilton Garden Inn New York/Staten Island, Staten Island, NY 10314",Lorenzo's Restaurant & Cabaret,https://www.tripadvisor.com/Restaurant_Review-g48682-d1557202-Reviews-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html,tripadvisor,2015-01-03T00:00:00.000Z,247180774,,,,,,,,,,,,,,,,,,5,"For a restaurant situated in a hotel I was surprised at the quality of service, food, and atmosphere. We had excellent service, our waiter was over friendly. The food was excellent, and far greater than I expected. I would recommend this restaurant to anyone visiting the Staten Island restaurant. I would recommend a collar shirt and nice jeans at the very least.",Really surprised,https://www.tripadvisor.com/ShowUserReviews-g48682-d1557202-r247180774-Lorenzo_s_Restaurant_Cabaret-Staten_Island_New_York.html
Chris T,ChIJTzijtpFZwokRmOeHGIqJPmg,"552 Laguardia Pl between 3rd Street & Bleecker, New York City, NY 10012-1459",Mille-Feuille Bakery,https://www.tripadvisor.com/Restaurant_Review-g60763-d2436489-Reviews-Mille_Feuille_Bakery-New_York_City_New_York.html,tripadvisor,2018-04-17T00:00:00.000Z,574053554,,,,,,,,,,,,,,,,,,5,My girlfriend and I took the macaron baking class and it was awesome!  Chef Jean made the class enjoyable and the pace was great.  The best part was being able to enjoy the macarons that you make!,Macaron Baking Class,https://www.tripadvisor.com/ShowUserReviews-g60763-d2436489-r574053554-Mille_Feuille_Bakery-New_York_City_New_York.html
Emily F,ChIJTzijtpFZwokRmOeHGIqJPmg,"552 Laguardia Pl between 3rd Street & Bleecker, New York City, NY 10012-1459",Mille-Feuille Bakery,https://www.tripadvisor.com/Restaurant_Review-g60763-d2436489-Reviews-Mille_Feuille_Bakery-New_York_City_New_York.html,tripadvisor,2018-04-17T00:00:00.000Z,574040791,,,,,,,,,,,,,,,,,,5,"Very professional, exceedingly well-prepared class for making croissants and the results were excellent. Participants left with 15 + just baked croissants and extra dough to make more at home. The class was a gift to my  12-year-old grand-daughter who loved the whole experience!",Baking class,https://www.tripadvisor.com/ShowUserReviews-g60763-d2436489-r574040791-Mille_Feuille_Bakery-New_York_City_New_York.html
acbjr1,ChIJTzijtpFZwokRmOeHGIqJPmg,"552 Laguardia Pl between 3rd Street & Bleecker, New York City, NY 10012-1459",Mille-Feuille Bakery,https://www.tripadvisor.com/Restaurant_Review-g60763-d2436489-Reviews-Mille_Feuille_Bakery-New_York_City_New_York.html,tripadvisor,2018-04-03T00:00:00.000Z,570743253,,,,,,,,,,,,,,,,,,5,"My girlfriend and I went for a baking class for French Macaroons. The staff was very polite, kind and professional. We had a wonderful time. Would highly recommend!!!",Excellent Experience,https://www.tripadvisor.com/ShowUserReviews-g60763-d2436489-r570743253-Mille_Feuille_Bakery-New_York_City_New_York.html
indranim750,ChIJTzijtpFZwokRmOeHGIqJPmg,"552 Laguardia Pl between 3rd Street & Bleecker, New York City, NY 10012-1459",Mille-Feuille Bakery,https://www.tripadvisor.com/Restaurant_Review-g60763-d2436489-Reviews-Mille_Feuille_Bakery-New_York_City_New_York.html,tripadvisor,2018-03-27T00:00:00.000Z,569108982,,,,,,,,,,,,,,,,,,5,It was excellent. We enjoyed ourselves. The macaroons turned out very good. Clean place and the chef was friendly               ,Macaroon baking class,https://www.tripadvisor.com/ShowUserReviews-g60763-d2436489-r569108982-Mille_Feuille_Bakery-New_York_City_New_York.html
rogersitrin,ChIJTzijtpFZwokRmOeHGIqJPmg,"552 Laguardia Pl between 3rd Street & Bleecker, New York City, NY 10012-1459",Mille-Feuille Bakery,https://www.tripadvisor.com/Restaurant_Review-g60763-d2436489-Reviews-Mille_Feuille_Bakery-New_York_City_New_York.html,tripadvisor,2018-03-27T00:00:00.000Z,569074419,,,,,,,,,,,,,,,,,,5,"Great class. Learned how to make the croissant dough, how to laminate and shape the dough, how to proof and bake for a perfect result.","Croissant Class was fun, informative and delicious",https://www.tripadvisor.com/ShowUserReviews-g60763-d2436489-r569074419-Mille_Feuille_Bakery-New_York_City_New_York.html
JStP21,ChIJTzijtpFZwokRmOeHGIqJPmg,"552 Laguardia Pl between 3rd Street & Bleecker, New York City, NY 10012-1459",Mille-Feuille Bakery,https://www.tripadvisor.com/Restaurant_Review-g60763-d2436489-Reviews-Mille_Feuille_Bakery-New_York_City_New_York.html,tripadvisor,2018-03-26T00:00:00.000Z,568985273,,,,,,,,,,,,,,,,,,5,I attended the croissant and the mille feuille class here. Both were very informative and the individual hands on approach ensured each student was involved. Taking home my baked goods was so satisfying!,Great classes,https://www.tripadvisor.com/ShowUserReviews-g60763-d2436489-r568985273-Mille_Feuille_Bakery-New_York_City_New_York.html
Beverley S,ChIJTzijtpFZwokRmOeHGIqJPmg,"552 Laguardia Pl between 3rd Street & Bleecker, New York City, NY 10012-1459",Mille-Feuille Bakery,https://www.tripadvisor.com/Restaurant_Review-g60763-d2436489-Reviews-Mille_Feuille_Bakery-New_York_City_New_York.html,tripadvisor,2018-03-20T00:00:00.000Z,567792396,,,,,,,,,,,,,,,,,,5,"My husband and I were given the macaron making class as a Christmas gift. It was such a unique and thoughtful gift and the whole experience was really great. The pastry chef, John, was so nice and friendly, that he made it even more enjoyable. The macarons we made were delicious, as was the almond croissant we ate before the class.",Delicious Bakery!,https://www.tripadvisor.com/ShowUserReviews-g60763-d2436489-r567792396-Mille_Feuille_Bakery-New_York_City_New_York.html
