authorName,googleMapsPlaceId,placeAddress,placeName,placeUrl,provider,reviewDate,reviewId,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewImages/9,reviewImages/10,reviewImages/11,reviewImages/12,reviewRating,reviewText,reviewTitle,reviewUrl
Hamza A.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,Nice cake,,
Robin W.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-04-28T00:00:00.000Z,,,,,,,,,,,,,,,,tried this for the first time and it was great!  Will order again!,,
Sara A.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-04-27T00:00:00.000Z,,,,,,,,,,,,,,,,Everything was yummy,,
Mary D.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-04-09T00:00:00.000Z,,,,,,,,,,,,,,,,Perfect deserts,,
David R.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-02-17T00:00:00.000Z,,,,,,,,,,,,,,,,Cheesecake was tasty.,,
April P.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-01-29T00:00:00.000Z,,,,,,,,,,,,,,,,Cream Puffs are so good!!,,
Dom J.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-01-16T00:00:00.000Z,,,,,,,,,,,,,,,,It was great!,,
Svetlana C.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-12-23T00:00:00.000Z,,,,,,,,,,,,,,,,yummy asf,,
Priya R.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-11-28T00:00:00.000Z,,,,,,,,,,,,,,,,Fast and tastes good reasonable prices,,
Meenakshi S.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-11-22T00:00:00.000Z,,,,,,,,,,,,,,,,Great cake and chicken nuggets. Beautiful packaging.,,
Azul T.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-11-12T00:00:00.000Z,,,,,,,,,,,,,,,,The flavors are melting on my tongue,,
Saba S.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-10-25T00:00:00.000Z,,,,,,,,,,,,,,,,Excellent,,
Julie H.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-09-23T00:00:00.000Z,,,,,,,,,,,,,,,,great drinks and snacks,,
Nancy L.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-09-01T00:00:00.000Z,,,,,,,,,,,,,,,,"Great food, unique and delicious.",,
Rebecca C.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-08-05T00:00:00.000Z,,,,,,,,,,,,,,,,Amazing,,
Kayshala C.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-07-17T00:00:00.000Z,,,,,,,,,,,,,,,,"The mini cheesecake is amazing 👏 I'm more a fan of the sweet buns, and my son likes the savory better. but they are so good and always consistent.",,
Oluwasola F.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-06-24T00:00:00.000Z,,,,,,,,,,,,,,,,Everything was soo good!,,
Anna T.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-05-18T00:00:00.000Z,,,,,,,,,,,,,,,,Everything I’ve had is amazing and the portions are perfect!,,
Greeshma M.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-05-02T00:00:00.000Z,,,,,,,,,,,,,,,,buns are amazing.,,
ranjitha S.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-04-19T00:00:00.000Z,,,,,,,,,,,,,,,,Their cakes are amazing,,
Naomi S.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-02-21T00:00:00.000Z,,,,,,,,,,,,,,,,Love,,
govardhan N.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-02-19T00:00:00.000Z,,,,,,,,,,,,,,,,This is my first time ordering that was awesome taste,,
ANNA G.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-02-05T00:00:00.000Z,,,,,,,,,,,,,,,,Every time I order anything from them I get the same quality each time and everything is so delicious!,,
Maria R.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2022-12-22T00:00:00.000Z,,,,,,,,,,,,,,,,Amazing!!! Delicious!,,
Sugan M.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2022-12-10T00:00:00.000Z,,,,,,,,,,,,,,,,Quick and affordable,,
Jacob R.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2022-10-02T00:00:00.000Z,,,,,,,,,,,,,,,,"I haven't tried the food on the menu, but after trying two different cakes and a cream puff, I can honestly say that the dessert items are amazing.",,
Elle H.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-11-29T00:00:00.000Z,,,,,,,,,,,,,,,,Delicious,,
Sandeep D.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-08-05T00:00:00.000Z,,,,,,,,,,,,,,,,perfect,,
asma Z.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-07-13T00:00:00.000Z,,,,,,,,,,,,,,,,I love the chicken curry pastries and creme brulee,,
Thomas W.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-05-12T00:00:00.000Z,,,,,,,,,,,,,,,,"Everything was great, drink and the pudding’s we’re perfectly cold.",,
karen H.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-05-02T00:00:00.000Z,,,,,,,,,,,,,,,,Good food,,
Lori A.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-04-28T00:00:00.000Z,,,,,,,,,,,,,,,,Crème brûlée is my favorite!,,
Vikash S.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-04-21T00:00:00.000Z,,,,,,,,,,,,,,,,Great food,,
Wesley L.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-02-25T00:00:00.000Z,,,,,,,,,,,,,,,,Everything is delicious and fresh.,,
Venkatesh V.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-02-13T00:00:00.000Z,,,,,,,,,,,,,,,,Cake test is delicious,,
ramneek H.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2024-01-22T00:00:00.000Z,,,,,,,,,,,,,,,,tasty midnight chocolate cake,,
Batel E.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-12-24T00:00:00.000Z,,,,,,,,,,,,,,,,very good Thank you,,
Breanna T.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-12-15T00:00:00.000Z,,,,,,,,,,,,,,,,Amazing pastries and deserts.,,
Dina F.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-11-26T00:00:00.000Z,,,,,,,,,,,,,,,,Simply mouth watering!,,
Kirby W.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-11-20T00:00:00.000Z,,,,,,,,,,,,,,,,The place is awesome. Best desserts.,,
Oznur S.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-10-31T00:00:00.000Z,,,,,,,,,,,,,,,,Great taste and quality!,,
karen H.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-10-05T00:00:00.000Z,,,,,,,,,,,,,,,,Good,,
Ashish C.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-09-21T00:00:00.000Z,,,,,,,,,,,,,,,,amazing desserts at great price,,
William W.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-08-31T00:00:00.000Z,,,,,,,,,,,,,,,,Fantastic dessert,,
Belinda F.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-07-22T00:00:00.000Z,,,,,,,,,,,,,,,,Their Nutella filled buns are addictive.  I have never disliked anything I order.  Everything is delicious.  Prices are excellent.,,
Belinda F.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-07-15T00:00:00.000Z,,,,,,,,,,,,,,,,They have great pastries at affordable prices.  Their Nutella buns are a chocolate addicts dream.,,
Julie H.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-06-09T00:00:00.000Z,,,,,,,,,,,,,,,,Satisfying and delicious chicken and cheese fries,,
Jerica B.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-05-14T00:00:00.000Z,,,,,,,,,,,,,,,,"everything I have tried 3 different items, and they have been wonderful",,
Patrick S.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-04-22T00:00:00.000Z,,,,,,,,,,,,,,,,A delicious surprise!,,
Pauline M.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-03-06T00:00:00.000Z,,,,,,,,,,,,,,,,Delicious and addictive,,
KATERYNA K.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-02-21T00:00:00.000Z,,,,,,,,,,,,,,,,Cakes are wonderful,,
KATERYNA K.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2023-02-14T00:00:00.000Z,,,,,,,,,,,,,,,,Tasty Panda cake,,
Celina B.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2022-12-22T00:00:00.000Z,,,,,,,,,,,,,,,,Delicious Every Time!!,,
Celina B.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2022-12-14T00:00:00.000Z,,,,,,,,,,,,,,,,delicious! great detail and so pretty 😻,,
Val V.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2022-12-06T00:00:00.000Z,,,,,,,,,,,,,,,,Lucky to get Tea delivered!,,
Joyce M.,ChIJXS2Q-18iTIYR6eup3wwJxAc,"2001 Coit Rd St 301, Plano, TX 75075",Sweet Hut Bakery & Cafe (Plano),https://www.ubereats.com/store/sweet-hut-bakery-%26-cafe-plano/3CZndFzfTbGR3GhTDuT5vA?srsltid=AfmBOopJy8kUs71jpMKv-HuoNXnErohszZnpYwN72jM7bt5BOSHgEbCA,uber-eats,2022-02-21T00:00:00.000Z,,,,,,,,,,,,,,,,Amazing,,
