authorName,googleMapsPlaceId,placeAddress,placeName,placeUrl,provider,reviewDate,reviewId,reviewRating,reviewText,reviewTitle,reviewUrl
Rohin G,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2024-03-08T23:24:51.741Z,fb51056b-7684-4e3f-88a8-ce89d54e5f92,1,"Please avoid this place, my food tastes weird and is ery watery. It tastes both sweet and spicy but in a weird way that doesn't seem like its edible. ",,
Anik D,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2024-02-24T04:50:51.915Z,cd3bc4a2-d028-4962-9973-f0dbf8acac36,1,"Don't get fooled by the images, it's literally a scam. The size is 1/10th of the size shown in photos, and taste was mediocre at best. ",,
Sinata A,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2024-02-03T04:41:17.111Z,3bb4f34f-7404-419c-ae0d-27ea7e7e0eee,2,Serving portions were small and didn't come with naan good but disappointed ,,
Dilys E,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-12-19T17:50:03.451Z,6ba7bc05-875b-4eae-b2c3-4f15c6131e93,1,This was the Chicken Tikka Masala I ordered this is SOUP. Absolutely disgusting,,
Anna W,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-12-12T19:18:24.012Z,6b85ae19-3a05-4bc0-bb24-ebf89cc652fa,1,Bad flavor very bland barley even ate it,,
Gouthami G,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-11-15T19:12:49.166Z,2cd441a3-daf3-40b8-88b2-a4b14126d75e,1,"The taste is worst, it is not at all like  a Chicken Biryani",,
Devin E,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-10-22T23:01:26.794Z,b7bef731-32d0-4b0c-819d-0a5d3ac1fdcc,1,The Chicken Tikka Masala sauce is so watery. Not thick at all like im used to. The Mango Lassi is also soo watery. I don't know  if it's how it's prepared or what but I couldn't even finish either. Chicken is cut thick and a bit chewy too. ,,
Swapnil D,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-10-02T03:51:47.326Z,c98bb030-b802-4a46-a38f-c91b8d7636ce,2,"Ordered chicken tikka masala, naan, chicken biryani and rasmalai at this store.
Food was not great, average overall. Chicken tikka masala lacked rich creamy taste, naan felt bit burnt, biryani did not taste like it should and rasmalai was basically rasgulla with sweetened milk. Disappointed ordering from here. 
Will never order from this restaurant again. ",,
Elizabeth G,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-08-10T05:38:01.788Z,eebef90c-56f9-4b4b-9bca-ad70868df8c3,2,"No, just no. I was drinking and ordered the closest thing. The tikka sandwich was nothing like any chicken tikka I've had before. No flavor or sauce, just spicy? It was not good. Would rather have had Taco Bell. ",,
Harsh V,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-07-29T04:16:48.494Z,fe6f1ef4-b294-49cb-a5e9-288d020a2242,1,"Worst butter chicken, tasteless and bland. Chicken pieces boiled and dipped in tomato purée. ",,
Arya B,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-07-22T07:07:45.785Z,dea1d331-8586-45c0-af56-88478a46aa2b,1,Flavorless food - naan was super dry and curries were bland. Would rather not eat than eat this food. Minimal Protein in Watered down curries. ,,
Natalia V,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-07-19T04:39:48.270Z,cbec95f1-b04b-442d-b1b0-de97aef116c5,2,No flavor in Chicken Tikka Masala didn taste like it at all. The Naan seemed microwaved and no spices in the Basmati Rice also,,
Bisher A,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-06-27T17:19:10.477Z,8451ba39-81d0-4f7b-852b-13aa70eaf81d,2,Didn't really taste like butter chicen or even have the texture. The naan was mostly burnt.,,
Adam M,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-06-16T05:20:04.118Z,906b34e3-57a0-471b-aa06-44deccc21571,1,Food has no taste or flavor. Lassi is watered down. No tomato taste in Chicken Tikka Masala. ,,
Pratyush K,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-04-29T03:51:35.469Z,b1ab1bd2-ad8a-4004-987c-19b45336a6e5,1,"Omg never order from here. Just ordered butter chicken, it was terrible",,
Dimple R,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-03-27T00:18:35.175Z,4171fc91-ba39-4282-aa5c-3bb1f04d6456,3,"Taste was good but small portion
Samosa were tiny ",,
Cheyanne S,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-03-25T04:31:16.941Z,26b5611d-a32b-4360-9a93-369342a53ca0,1,I was excited for the garlic Garlic Naan and I received a plain piece of bread. Ick. Waste of $10 dollars. ,,
Alekh S,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-02-27T18:42:42.100Z,73bec63b-55f8-4e45-9dca-43caa44d2401,1,This is a local Deli with fake name. Please do not order from this store. I ordered a Build Your Biryani  and it was nothing like biriyani. It was some old sticky rice with some yellow color (no flavors) and some lettuce. Highly disappointed. Please read some reviews before ordering.,,
Eric L,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-02-27T14:16:10.410Z,9cfd91eb-5732-4cc9-8e69-4542d5ea97b5,1,Curries are very watered down. Dal was like drinking water. ,,
Mateo d,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-02-23T18:14:05.511Z,38c461c1-e847-4e73-bac4-567c5d18b78c,2,"I ordered Butter Chicken. The chicken was dry and the sauce plain, tasteless. Perhaps other plates are better.
",,
Will B,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-02-12T00:26:39.848Z,61074b56-ab59-4a4c-9e92-8e14b2f34275,1,Garlic Naan was inedible. The Butter Chicken was some of the worst I've ever had. The rice was fine. ,,
Caroline F,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-01-29T18:42:50.701Z,2e0312d1-4cda-475a-aa1a-22287a457b7d,1,"this was the worst Butter Chicken i have ever had :(
",,
Sai B,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-01-16T17:34:09.316Z,16281804-9b2b-4a0d-8539-45cd91c36adf,2,Might be the worst chicken biryani Ive ever had. They added spice by adding green chilli paste and the chicken tasted days old. I only give it two stars and not 1 because the butter chicken was passing- although the gravy was chunky and not smooth at all,,
Robyn P,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-12-18T23:59:32.200Z,a338a145-f766-4096-8f05-7138013cb1ee,1,some of the worst food i've ever had. super dry chicken with basically just bens white rice in cheap bland tomato sauce. idk how this place is real i feel like it's gotta be a prank,,
Raymond C,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-11-29T15:48:03.739Z,eab46daf-4802-48e8-9c2a-e992f7b7964f,3,"Some of the most mid Butter Chicken ive had. Got a lot of rice though, which was appreciated ",,
Keith S,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-11-11T22:16:43.845Z,462a5cf5-e577-4dcb-9127-3c535acec9ef,1,"For the Chicken Tikka Masala there is no distinguishing between mild and hot￼, also I'm pretty sure they used chicken gravy mix in the sauce. It was not at all Chicken Tikka Masala although I have it 2 stars for the deletions Garlic Naan. I recommend a real Indian place.",,
Sachet H,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-11-10T09:45:22.548Z,6b30541b-278b-411e-9760-3dd548f1c640,1,Bhelpuri was as worst as it coould get. It was not even a Bhelpuri,,
Sameep D,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-10-30T15:50:11.912Z,9839b4be-9b19-45ee-a55e-79303ff93fc9,1,"Worst Kati Roll ive ever had. No flavor.
Biryani has no spice, or flavor, just oil",,
Megan N,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-10-24T22:54:09.726Z,0460f8e3-b777-4163-9316-ea36f0fac344,3,"I got the butter chicken and the flavor was good, but the chicken was very dry.  ",,
Astou C,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-10-20T16:50:07.718Z,10cf60f4-d66f-49a6-9011-240e4f14b7e6,1,Got the food really fast so that was good but the food is lacking seasoning both bread and stew which is really disappointing ,,
Aaron C,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-10-01T22:22:13.719Z,b0a23f74-431c-4ef5-b663-72a643a64642,3,"I typically order the mild spice, but wanted a little more kick tonight so i got spicy. Unfortunately it wasnt spicy at all. ",,
Shubham N,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-09-23T02:43:56.773Z,e01f1885-e685-4450-9f4a-a6a20cc72dba,1,Never order this butter chicken. It is the worst butter chicken I have ever had in my life. It was like boiled water with salt and chicken pieces. It was water chicken. ,,
Josh S,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-09-01T15:11:58.657Z,f5d23195-6c9b-4371-9c8e-3a0a04a695bf,3,First time ordering here and unfortunately the food was very bland with little to no flavor. ,,
vishal s,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-08-31T17:33:52.678Z,b56623e0-3379-422c-97f7-35a101cfb8c6,1,"The butter chicken was probably the worst I have had in my life. The curry was watery with no taste.

The paratha was good.",,
Mo B,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-08-27T00:09:08.530Z,d45a2b31-2812-4161-8280-bef447299846,1,Kati roll was flavorless and sauceless. You're better off going to the Kati roll company.,,
Lorely V,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-03-25T23:06:37.342Z,1c0afedc-bbc4-4b77-91f2-fdbca59c0887,2,"I had high hopes for this place. My Dasher called me saying they had given my order to someone else and didn't want to remake it. I somehow talked them into making my order. This must've gotten them upset because I received my Raita Yogurt Sauce completely frozen (no joke) frozen. Butter chicken was cold... not warmed up whatsoever, seemed like they pulled it out of the fridge and packed it. The rice on the other hand was great. ",,
Robert Y,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-03-22T17:25:50.894Z,013bcf36-a026-438a-a97a-64f65b3855dc,1,"I have been eating Indian cuisine for decades. This was probably the only time I had to throw out the uneaten portion instead of saving it for lunch the next day.

It came up on Doordash as Priya's Indian Kitchen but is on Yelp as Desi Deli.  If I had bothered to read the  reviews here or on Yelp, I would have ordered from one of my usual Indian places. 

My tandoori chicken was dry and completely tasteless. It was probably sitting on a steam table since lunch time. Usually it is bright red with a definite tandoor taste. None of the usual sauces came with it. Even the rice was tasteless for basmati rice. My partner's chicken tikka masala was tough and bland. And the chutney was just thick liquid with a bad taste. 

I have never in my life had food of any nationality that was this vile. 

This place is not a restaurant, just a deli. If you pass this place, keep walking.",,
Pavan M,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-03-07T20:54:48.367Z,3f3af582-8871-49e7-923f-71e45fc8e65b,1,The curry wasn't what I expected and it was soggy and bad tasting with no lamb at all. ,,
Georgi A,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-02-06T03:33:12.183Z,cb0f933b-f424-4633-9a2c-1a4c20ebe87f,1,"The rice was plain, sauce is basically just water and the naan was no different than regular wheat bread from a grocery store. Couldn't even tell if this was supposed to be indian food. ",,
Prasan K,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2021-10-26T23:11:17.388Z,fc4b1fc5-cc3d-4426-ae0b-9dbfe7780dc1,5,Excellent biryani ,,
Avesh K,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2021-10-21T04:11:42.257Z,5ec8c684-0f5f-424d-87a6-5485c79dc799,1,"Truly awful food, both the Kati roll and bhel Puri were terrible tasting and some of the worst. Felt pre cooked and half prepared ",,
Laxmi A,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-07-01T05:55:25.782Z,ce657ddf-4b7d-4a20-b840-32e804fb034b,1,Not very taste at all. But affordable,,
Alan T,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-06-19T21:47:23.078Z,7a04816e-1d06-41bb-a1e1-aa4f7ae90bad,2,Not good . Blunt and watery,,
Ayush K,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-11-27T00:58:23.891Z,3609c7dd-74d6-47f3-b7a2-533c503801dd,1,The chicken tasted stale. ,,
Madeline K,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-11-11T03:20:22.091Z,2466e913-6517-4193-906c-d15257f247a5,1,Watery mango lassi. Low quality food.,,
Saurabh J,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-10-13T02:19:13.198Z,ff8250f3-86a4-43a6-8844-d568d00a3bf5,1,Chicken biryani is not up to the mark,,
Aaron H,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-08-20T15:56:44.838Z,cfabd24b-40ab-4d48-9922-e413ac1928cd,1,Masala just did not taste that good,,
Anna S,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-06-14T01:14:59.316Z,f95d8794-899f-4bca-bc60-e56037e7a962,3,Not enough rice ,,
Edwin B,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-04-07T19:35:20.444Z,80f171ae-030c-4a2c-b3ce-c1dfe735c980,5,"Food is amazing. I'm not big on Indian food, but this place is an A+. ",,
Konika B,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2024-02-15T02:42:52.148Z,bbfdbd29-8ae6-4b3b-8ec2-b0ba061b3ebd,1,The order came incomplete.. rice did not come ,,
Mitchell B,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-10-23T01:31:16.014Z,067dac65-8567-4060-a8b0-a346901bf2f9,3,all the food was super bland and tasteless ,,
Vikram A,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-05-06T01:40:45.348Z,f05684b4-9364-484e-a654-bd421aafd23d,5,"Excellent food, tasted amazing.",,
Ramie A,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-03-30T20:24:09.104Z,f5bbaf95-45ca-4cdc-8e38-df3cefb92c3f,1,Pretty sure this is a front. The store doesn't exist and if you see it in person it looks disgusting and dirty. Never been cleaned buffet bar  ,,
Yousef A,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-02-28T05:39:59.893Z,0fda241c-49a8-4316-911b-5a58486b71be,1,They made the wrong meal.  This was not Butter Chicken.  ,,
Saket D,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-01-10T22:21:17.353Z,96fa4ee4-5921-4632-9e0b-908e14aee996,1,I have never received Plain Paratha. There was rice instead of Plain Paratha but the order includes 2 Plain Paratha,,
Melvin A,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-12-18T19:39:56.872Z,5f452a6c-5aea-44a7-80de-c9434a363e7c,1,Ordered the butter chicken and it was horrible. Gave me a stomach upset. Avoid this place ,,
M. Usman Q,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-06-24T04:27:04.207Z,f7fcdfaa-13bb-44c1-af20-7a091ea39011,1,my naan never arrived. they charged me for it but didn't give it,,
Kailas A,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-06-03T11:32:08.494Z,e2f9ffd5-6fe3-4154-a05e-2d1bf11bf2bb,1,"I never ever had such a biriyani in my life.. it is like chili curry flavor not biriyani.
",,
Guru S,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-03-26T06:15:51.438Z,657ee9b5-1a6e-43e9-b2e2-a3b904cbfb57,1,"Extremely bad food quality. Butter chicken was water downed, Naans burned. please avoid this food place if you can. Don't recommend",,
Babacar S,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2024-01-12T06:28:57.321Z,17d3a56c-4c42-49d9-977d-8794e9348b13,1,Nasty will never order again,,
Aziz D,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2024-01-06T13:33:09.300Z,251b4599-d7b3-496b-b9b2-d408776d04b4,2,They gave me lamb not chicken,,
Aminat D,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-08-20T01:32:06.589Z,aaf977d1-17ec-46c2-b002-de056d39b3a7,1,I order grli naan and didnt get it,,
Heather H,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-06-18T00:11:08.151Z,edda8613-56e1-4959-9afa-9a2b4f2bf3b5,2,The tikka masala didn't ,,
Deepankar K,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2023-02-02T07:12:46.486Z,c2d7b276-4c96-4b5d-bb5b-fa7d50259fcc,1,tasteless food,,
Harkishin T,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-12-01T01:09:02.298Z,b14a4868-fbbc-4a74-9734-316176068395,3,It was average at best,,
Pihu P,ChIJkVO7opJZwokR-vPN2Nua14A,"724 10th Ave, New York, NY 10019, USA",Priya's Indian Kitchen,https://page-service.doordash.com/store/priyas-indian-kitchen-241066/,door-dash,2022-09-19T21:32:57.649Z,dce142de-b6c3-46db-8408-c3003df7b788,1,Doesn't qualify for drunk food either ,,
Reg.E W,ChIJ5zk9q7RbwokR3Wtz6EvRHY8,"445 Albee Square W, Brooklyn, NY 11201, USA",Thank You Come Again - DeKalb Market Hall,https://page-service.doordash.com/store/thank-you-come-again---dekalb-market-hall-993791/,door-dash,2024-12-10T01:29:18.855Z,,5,Sweet Sausage Fried Rice is my favorite!!,,
Masa M,ChIJ5zk9q7RbwokR3Wtz6EvRHY8,"445 Albee Square W, Brooklyn, NY 11201, USA",Thank You Come Again - DeKalb Market Hall,https://page-service.doordash.com/store/thank-you-come-again---dekalb-market-hall-993791/,door-dash,2023-01-22T09:31:13.188Z,,5,I asked for a little spicy but it's too spicy I can't eat it at all. I have ordered the same thing before and it was not this spicy.,,
Dawn L,ChIJ5zk9q7RbwokR3Wtz6EvRHY8,"445 Albee Square W, Brooklyn, NY 11201, USA",Thank You Come Again - DeKalb Market Hall,https://page-service.doordash.com/store/thank-you-come-again---dekalb-market-hall-993791/,door-dash,2022-03-18T19:34:04.466Z,,5,Fried rice with sweet sausage (which I ordered based on another review) was amazing. I can already tell it's going to be on my list of regular cravings.,,
Jasmine G,ChIJ5zk9q7RbwokR3Wtz6EvRHY8,"445 Albee Square W, Brooklyn, NY 11201, USA",Thank You Come Again - DeKalb Market Hall,https://page-service.doordash.com/store/thank-you-come-again---dekalb-market-hall-993791/,door-dash,2022-01-08T16:06:54.285Z,,5,The Sweet Sausage fried rice was amazing!,,
Megan J,ChIJ5zk9q7RbwokR3Wtz6EvRHY8,"445 Albee Square W, Brooklyn, NY 11201, USA",Thank You Come Again - DeKalb Market Hall,https://page-service.doordash.com/store/thank-you-come-again---dekalb-market-hall-993791/,door-dash,2024-02-26T03:24:49.695Z,,2,"The Soup was the saltiest broth I've ever had in my life, no exaggeration.  It was so salty I couldn't eat it without getting sick, despite the overall flavor being good.  The Fried Rice and Basil Stir-Fry were the opposite and needed extra soy sauce to give them flavor.  Additionally there was a piece missing from my order.  Probably wont be ordering from this vendor again, unfortunately.",,
Diana K,ChIJPbvLQdJZwokRscx7HQBG6vM,"MUI, 10 W 32nd St #5FL, New York, NY 10001, USA",Mui,https://page-service.doordash.com/store/mui-new-york-1054652/,door-dash,2024-01-15T00:14:17.256Z,,5,One of the best in town. My husband and my favorite is their Grilled Squid In Soy Sauce/통 오징어 구이. Sooo good. We also tried Spicy Pork and Squid 오삼 불고기 which hit the spot. Not too spicy and perfect blend of flavors with a hint of smoky 'flamed' flavor. ,,
