"authorName","googleMapsPlaceId","placeAddress","placeName","placeUrl","provider","reviewDate","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewImages/12","reviewImages/13","reviewImages/14","reviewImages/15","reviewRating","reviewText","reviewTitle","reviewUrl"
"John Gonsalves","ChIJ6UHHfo9ZwokR3J2S2jupAbE","284 Mulberry St, New York, NY 10012, United States","La Churreria","https://www.google.com/maps/search/?api=1&query=La%20Churreria&query_place_id=ChIJ6UHHfo9ZwokR3J2S2jupAbE","google-maps","2025-03-21T02:41:45.197Z","ChZDSUhNMG9nS0VJQ0FnTUN3czZiSmVBEAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3czZiSmVBEAE!2m1!1s0x0:0xb101a93bda929ddc!3m1!1s2@1:CIHM0ogKEICAgMCws6bJeA%7CCgsI6aPzvgYQ0JyvXg%7C?hl=en"
"Juan Guachilema","ChIJfZH5lvZbwokRLs04wexSLbo","141 Division Ave, Brooklyn, NY 11211","The Kiosko","https://www.google.com/maps/search/?api=1&query=The%20Kiosko&query_place_id=ChIJfZH5lvZbwokRLs04wexSLbo","google-maps","2023-09-22T10:50:22.698Z","ChZDSUhNMG9nS0VJQ0FnSURaNExmb0hREAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaNExmb0hREAE!2m1!1s0x0:0xba2d52ecc138cd2e!3m1!1s2@1:CIHM0ogKEICAgIDZ4LfoHQ%7CCgwI7uK1qAYQuLGizQI%7C?hl=en"
"Noah Henyon","ChIJt_clygFZwokR1zQRK7BGgv0","Abingdon Square, New York, NY 10014","Norwich Meadows Organic Farm - Abingdon Square","https://www.google.com/maps/search/?api=1&query=Norwich%20Meadows%20Organic%20Farm%20-%20Abingdon%20Square&query_place_id=ChIJt_clygFZwokR1zQRK7BGgv0","google-maps","2023-06-10T23:50:12.150Z","ChdDSUhNMG9nS0VJQ0FnSUN4cWNPb25nRRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJIlW0PwZ2XQoW0SS3YNJcpsjQzTy2NnGoqJ9-HyUJGe6W6iO0KvDChrBdvzZ41zmUlDauRv5UUDcgMqbOpCJtiv0flc8US9KH09i7zy72zX6ygO3HQ933Xk-U2BaiBmGy-joddd1Q","https://lh3.googleusercontent.com/geougc-cs/AIHozJJuAbe_nPmPumEDJ2gslwkkZ2uT8ubwKMXFuZh_f7RRnRfW5NsiRQNG-sLHBh6TJgGA8akJNWVBMYxOf3LfKxL-sJ9GTpG8Su788nb0ARRaxxc76h10U14uRq0Y2AFVqH4riuxFWQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJIuUahi5iuazNso7ZllenJYJSGLghRARtu213TLee0AKPvJqwTVs1TECCioB9WxMGrHlW-JH1NWJ8Ey6upHR44UEhLZS_0Zs3VSzkBFf8P6bBKYmdw0RAQHKAmaciBbsc-krg5Z","https://lh3.googleusercontent.com/geougc-cs/AIHozJLtVP5b2emiFUdyL5LXtks2y9gfnfbp90xDKeu2Edl-Q3TSdiE2KDZw98d8nih-cUwOxbyPDfUVQXMhQ80RsxkpgY_J2CD3leLQ6GqrM4o3Wfe3vunYZU4gOrtqLv7PHmTqEgfhNA","https://lh3.googleusercontent.com/geougc-cs/AIHozJKqGkNhvieVD31536LBCElDuM4m6ZLndUzoUnvk-9mO3exK9t3K6v3QshQ6PZA-Cf2JhqFcnTXoESAwTiDiAUoRDWH0fzznJNpV59N6zwfVrWhX-KBRvmmEMoYAg3NzKHTKZfjC","https://lh3.googleusercontent.com/geougc-cs/AIHozJImUmgcohW3AT52PA__wdrWkgu1LngZI64HOtcYgUIQY369U6K7Ta4gJ-ZbHNSiSkhEndYIQ5LCDN1Qgp6hfq1M3Ik4s6A4VdrJJ77aUgI9NhhZ4bRts8hD1jiIyrJVl3S1NGji","https://lh3.googleusercontent.com/geougc-cs/AIHozJLfCARg5WVoGQ1wIPPoRitQijCHtYiDtVbRRovxoh2vmXQmQ5ZP6XEDgH6S2XrjygenXqoaRWFZW60y73zqCuXKks1wkEhf-69i25ZKp4zJCDnqp9L5H6lC3nqvBd9SgBUlxoq_","https://lh3.googleusercontent.com/geougc-cs/AIHozJJqyWWD_QtmukqHpNWznKQuZ1Y0IdUbTcsp9QWZFQFhvmIu-HAv_HtIhxqwP0z3CNkCTYp_SowHbWlPby46hEXbz-2LsyQpr0yn0E_HUHKqbgK4Ch7rG7uIPTggSylPTxhHKTqk","https://lh3.googleusercontent.com/geougc-cs/AIHozJJy4G6umpmZeY5CR37_ZP7aLmyEzAZnRAjKfRdzRKDYNKSJ4vOE0vfm92ODom-k10ACbK5s_K3vAh2zDbXpyracUMTSlgepn8qSLUJaecR7fA49aMuMP4QVHOftYlLNM_psmltm","https://lh3.googleusercontent.com/geougc-cs/AIHozJIvoz9ypKnUZH1C0E0PBkMdZ1MCdqYhlS5gznDuL9gNuNxzXz0qxmVpbwUtlflcq9HWyEvsPrxOWLBx2XznGurGvB684l3Rwin3FIggCBeGunifYxSKFarRTEKEgnXPDCU3Vo9x",,,,,,,"5","Norwich Meadows is a certified organic NY farm coming to Abingdon Square Greenmarket (12th st, 8 av) on Saturdays from 8am-2pm, from mid-May through Thanksgiving.  The farm's  practices  are even more natural  than certified organic standards, and Norwich has many special varieties of very fresh vegetables including dark leafy greens.  The farm also sells to many of the top restaurants in NYC including Jean Georges and Union Square Hospitality Group restaurants to attest to the quality.  The staff are very friendly like the rest of the Greenmarket.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4cWNPb25nRRAB!2m1!1s0x0:0xfd8246b02b1134d7!3m1!1s2@1:CIHM0ogKEICAgICxqcOongE%7CCgsItJiUpAYQsOPSRw%7C?hl=en"
"Anna Ruetz","ChIJJ7JKnlpZwokRwUSnLzqKRHQ","25 11th Ave Pier 57, New York, NY 10011","Sahadi's Pier 57 Kiosk","https://www.google.com/maps/search/?api=1&query=Sahadi's%20Pier%2057%20Kiosk&query_place_id=ChIJJ7JKnlpZwokRwUSnLzqKRHQ","google-maps","2025-03-22T17:16:55.644Z","ChdDSUhNMG9nS0VJQ0FnTUR3NFBhQnh3RRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJKcdr4wJOB1xj55eaQvuMGJZpYewN60h3OU4TwkGBXEE2U3NEqsrQMwVUjoVy0VJ7s3BA9EZeZ_TcTZoIpDS6upZQwyL4P0LnaQBvP4Pbvx7O7hfxOMMsHzW7ZiF9XIJMR0LLcB",,,,,,,,,,,,,,,,"1","Is it a joke?! That has nothing to do with a cocktail! No fruit, no ice, filled in a small plastic cup. For 14 dollars each one. Pissed off!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3NFBhQnh3RRAB!2m1!1s0x0:0x74448a3a2fa744c1!3m1!1s2@1:CIHM0ogKEICAgMDw4PaBxwE%7CCgwIh-H7vgYQ4Jy7swI%7C?hl=en"
"Mila B.","ChIJF39zUhxZwokR-mp3TqlkQ2o","175 E Houston St, New York, NY 10002, United States","El Churro","https://www.google.com/maps/search/?api=1&query=El%20Churro&query_place_id=ChIJF39zUhxZwokR-mp3TqlkQ2o","google-maps","2025-03-23T06:42:53.748Z","ChdDSUhNMG9nS0VJQ0FnTUR3bUpiOW5BRRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3bUpiOW5BRRAB!2m1!1s0x0:0x6a4364a94e776afa!3m1!1s2@1:CIHM0ogKEICAgMDwmJb9nAE%7CCgwI7dr-vgYQkKbw5AI%7C?hl=en"
"Giorgi Bekauri","ChIJRyfaCIZYwokRd1gVsI1fa0Q","442 Amsterdam Ave, New York, NY 10024","The Gin Mill","https://www.google.com/maps/search/?api=1&query=The%20Gin%20Mill&query_place_id=ChIJRyfaCIZYwokRd1gVsI1fa0Q","google-maps","2025-03-20T10:15:34.494Z","ChZDSUhNMG9nS0VJQ0FnTUN3OVpUNVFBEAE",,,,,,,,,,,,,,,,,"3",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3OVpUNVFBEAE!2m1!1s0x0:0x446b5f8db0155877!3m1!1s2@1:CIHM0ogKEICAgMCw9ZT5QA%7CCgwIxtXvvgYQsO6A7AE%7C?hl=en"
"William Sawyer","ChIJAxpMs_xYwokRzNtZQbtlPpo","140 E 52nd St, New York, NY 10022","The Mill","https://www.google.com/maps/search/?api=1&query=The%20Mill&query_place_id=ChIJAxpMs_xYwokRzNtZQbtlPpo","google-maps","2025-03-21T21:17:28.110Z","ChdDSUhNMG9nS0VJQ0FnTUN3MTR2TThBRRAB",,,,,,,,,,,,,,,,,"4",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3MTR2TThBRRAB!2m1!1s0x0:0x9a3e65bb4159dbcc!3m1!1s2@1:CIHM0ogKEICAgMCw14vM8AE%7CCgsI6K73vgYQ-JTKNA%7C?hl=en"
"Katherine Maxwell","ChIJJ2TPLnJbwokR0AeNp3yZN44","552 Union St, Brooklyn, NY 11215","Sixteen Mill Bakeshop","https://www.google.com/maps/search/?api=1&query=Sixteen%20Mill%20Bakeshop&query_place_id=ChIJJ2TPLnJbwokR0AeNp3yZN44","google-maps","2025-03-22T01:27:00.839Z","ChdDSUhNMG9nS0VJQ0FnTUN3ajVHcS13RRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3ajVHcS13RRAB!2m1!1s0x0:0x8e37997ca78d07d0!3m1!1s2@1:CIHM0ogKEICAgMCwj5Gq-wE%7CCgwI5KP4vgYQsNaQkAM%7C?hl=en"
"Laura Romanoff","ChIJe-B7YGlZwokRF1qMLUO16Yw","71 N Moore St, New York, NY 10013","Smith & Mills","https://www.google.com/maps/search/?api=1&query=Smith%20%26%20Mills&query_place_id=ChIJe-B7YGlZwokRF1qMLUO16Yw","google-maps","2025-03-14T02:04:09.871Z","ChdDSUhNMG9nS0VJQ0FnTURRczdxV253RRAB",,,,,,,,,,,,,,,,,"5","Favorite place in NYC.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRczdxV253RRAB!2m1!1s0x0:0x8ce9b5432d8c5a17!3m1!1s2@1:CIHM0ogKEICAgMDQs7qWnwE%7CCgwImZ3OvgYQ4IXMnwM%7C?hl=en"
"Gino Tv","ChIJn2tfij9cwokRXNb6ouqZhnw","1363 Bushwick Ave, Brooklyn, NY 11207","The Steel Mill","https://www.google.com/maps/search/?api=1&query=The%20Steel%20Mill&query_place_id=ChIJn2tfij9cwokRXNb6ouqZhnw","google-maps","2025-03-21T21:20:30.228Z","ChdDSUhNMG9nS0VJQ0FnTUN3MTl2S29RRRAB",,,,,,,,,,,,,,,,,"5","It was great they have a live DJ play all types of different music good music may I say 👍 nice spot for birthday celebration",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3MTl2S29RRRAB!2m1!1s0x0:0x7c8699eaa2fad65c!3m1!1s2@1:CIHM0ogKEICAgMCw19vKoQE%7CCgsInrD3vgYQwPjzbA%7C?hl=en"
"Lucia Hinton","ChIJfZAD2JdbwokRK3S0Y5IxZVU","96 South St, New York, NY 10038","Patisserie","https://www.google.com/maps/search/?api=1&query=Patisserie&query_place_id=ChIJfZAD2JdbwokRK3S0Y5IxZVU","google-maps","2025-03-16T10:28:56.369Z","ChZDSUhNMG9nS0VJQ0FnTUN3Nk95b2RBEAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJLNVQUdEca2H_FnZdIgK-uaTgZC9-d9Ny3JElsHojTOx_hNAf2ouXff2pOUVq81CW4fBb5UwRvMraehG3kYD112rqJ2suy-3OitlhnL8igwur5foxQdNDJLiPOUVExx0rpnXUhPjg",,,,,,,,,,,,,,,,"5","The mango dessert was refreshing and sweet, and the focaccia sandwich was delicious with great flavor in every bite!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3Nk95b2RBEAE!2m1!1s0x0:0x5565319263b4742b!3m1!1s2@1:CIHM0ogKEICAgMCw6OyodA%7CCgwI6M_avgYQyOm2sAE%7C?hl=en"
"Rachael Kilby","ChIJr9ChH1BawokRn-65kANU1nY","201 Court St, Brooklyn, NY 11201","Charlotte Patisserie","https://www.google.com/maps/search/?api=1&query=Charlotte%20Patisserie&query_place_id=ChIJr9ChH1BawokRn-65kANU1nY","google-maps","2025-02-10T17:59:26.539Z","ChZDSUhNMG9nS0VJQ0FnTURBbGJtbkdnEAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJLOOPjsq6yZHLbdAR4_6QHHSDx6hvj1j8yxHH-Rfn1QOIoMKdm5COZi4QBK1JoZRvZk5hfOAXMerDFvOGQVduak6gn4T7uVwJwvGlPiEvAX8Dc5IKQrZf8oKj0mw3DHB1M2pOU62Q","https://lh3.googleusercontent.com/geougc-cs/AIHozJKmn2Uogsk4uKGRURWzDBygqxlD3ryVL2JsWNG0NFslQPgUG42qITeAM9FSiExGtRByetNvQZ2hbJLxvyncq9WWM9sV47dj8QUngNhupR6tC-iiN0sMczs3_ClRmxoJsu1bMzgM",,,,,,,,,,,,,,,"5","Delicious chocolate croissants.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBbGJtbkdnEAE!2m1!1s0x0:0x76d6540390b9ee9f!3m1!1s2@1:CIHM0ogKEICAgMDAlbmnGg%7CCgwI_vyovQYQiKaVgQI%7C?hl=en"
"Ian C","ChIJzQKlfZVZwokRlYqgTIq1Pu0","37 8th Ave, New York, NY 10014","Aux Merveilleux de Fred","https://www.google.com/maps/search/?api=1&query=Aux%20Merveilleux%20de%20Fred&query_place_id=ChIJzQKlfZVZwokRlYqgTIq1Pu0","google-maps","2025-03-09T07:04:53.893Z","ChZDSUhNMG9nS0VJQ0FnTURRdEtiSmN3EAE",,,,,,,,,,,,,,,,,"5","Best meringues ever!  Can't get enough...I'm in trouble. haha.
Wish these were available in Toronto, Canada.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRdEtiSmN3EAE!2m1!1s0x0:0xed3eb58a4ca08a95!3m1!1s2@1:CIHM0ogKEICAgMDQtKbJcw%7CCgwIlfu0vgYQiIbvqQM%7C?hl=en"
"Emily_ Iocovozzi","ChIJTzijtpFZwokRmOeHGIqJPmg","552 LaGuardia Pl, New York, NY 10012","Mille-Feuille Bakery","https://www.google.com/maps/search/?api=1&query=Mille-Feuille%20Bakery&query_place_id=ChIJTzijtpFZwokRmOeHGIqJPmg","google-maps","2025-03-22T14:45:11.166Z","ChZDSUhNMG9nS0VJQ0FnTUR3d0sySEdREAE",,,,,,,,,,,,,,,,,"4","Really cute cafe with delicious bites! Coffee was great!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3d0sySEdREAE!2m1!1s0x0:0x683e898a1887e798!3m1!1s2@1:CIHM0ogKEICAgMDwwK2HGQ%7CCgsI95n7vgYQuKixTw%7C?hl=en"
"Miguel Abreo","ChIJoYKFc6RZwokRkZVR_UltL-Y","20 W 23rd St, New York, NY 10010","Chanson New York","https://www.google.com/maps/search/?api=1&query=Chanson%20New%20York&query_place_id=ChIJoYKFc6RZwokRkZVR_UltL-Y","google-maps","2025-03-11T23:59:55.599Z","ChdDSUhNMG9nS0VJQ0FnTURReWZiNXpBRRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURReWZiNXpBRRAB!2m1!1s0x0:0xe62f6d49fd519591!3m1!1s2@1:CIHM0ogKEICAgMDQyfb5zAE%7CCgwI-5zDvgYQ0K2HngI%7C?hl=en"
"Zheina Pramatarova","ChIJTeGoLHlZwokRArWVFIwB_sw","1001 6th Ave, New York, NY 10018","Aux Merveilleux de Fred","https://www.google.com/maps/search/?api=1&query=Aux%20Merveilleux%20de%20Fred&query_place_id=ChIJTeGoLHlZwokRArWVFIwB_sw","google-maps","2025-03-19T00:13:49.917Z","ChZDSUhNMG9nS0VJQ0FnTUN3cnNuV0tREAE",,,,,,,,,,,,,,,,,"5","Incredible meringue. Great texture and flavor. The Merveilleux were as marvelous as they claim to be. We got a nutty and a cherry one and both were excellent.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3cnNuV0tREAE!2m1!1s0x0:0xccfe018c1495b502!3m1!1s2@1:CIHM0ogKEICAgMCwrsnWKQ%7CCgwIvZjovgYQoOGqtQM%7C?hl=en"
"Yizhoi Qin","ChIJIUflsoxZwokRjZOVMKRhjWc","214 E 10th St, New York, NY 10003","ANDO patisserie","https://www.google.com/maps/search/?api=1&query=ANDO%20patisserie&query_place_id=ChIJIUflsoxZwokRjZOVMKRhjWc","google-maps","2025-03-23T01:44:13.046Z","ChZDSUhNMG9nS0VJQ0FnTUR3aU1uY2JBEAE",,,,,,,,,,,,,,,,,"5","tasty",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3aU1uY2JBEAE!2m1!1s0x0:0x678d61a43095938d!3m1!1s2@1:CIHM0ogKEICAgMDwiMncbA%7CCgsI7c79vgYQoLWKFg%7C?hl=en"
"Patricia Hughes","ChIJ10N9AklawokRzlSinBIMZhw","97 Court St, Brooklyn, NY 11201","Paris Baguette","https://www.google.com/maps/search/?api=1&query=Paris%20Baguette&query_place_id=ChIJ10N9AklawokRzlSinBIMZhw","google-maps","2025-03-22T17:49:44.639Z","ChdDSUhNMG9nS0VJQ0FnTUR3NExiTXNRRRAB",,,,,,,,,,,,,,,,,"4","Just moved into the neighborhood. Very nice cafe. Very clean inside. A good place to stop in, warm up, do a little reading, or work.
On the downside, the line is always long as is the wait.
Staff themselves are great.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3NExiTXNRRRAB!2m1!1s0x0:0x1c660c129ca254ce!3m1!1s2@1:CIHM0ogKEICAgMDw4LbMsQE%7CCgwIuPD7vgYQqKjisAI%7C?hl=en"
"Bryan Krosser","ChIJmQv1UB5awokR9ASdMyEFmnU","179 Duane St, New York, NY 10013","Duane Park Patisserie","https://www.google.com/maps/search/?api=1&query=Duane%20Park%20Patisserie&query_place_id=ChIJmQv1UB5awokR9ASdMyEFmnU","google-maps","2025-03-22T02:03:04.322Z","ChdDSUhNMG9nS0VJQ0FnTUN3ai1mUGpBRRAB",,,,,,,,,,,,,,,,,"1","Croissants not crispy, expensive food. Portions get smaller each week or they raise the price it feels like. It looks like some items stay out for weeks before they are sold or tossed",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3ai1mUGpBRRAB!2m1!1s0x0:0x759a0521339d04f4!3m1!1s2@1:CIHM0ogKEICAgMCwj-fPjAE%7CCgwI2LT4vgYQiMTJmQE%7C?hl=en"
"A.Demetrius Payne","ChIJwfT2Dx_0wokRe1JusAEd0g4","315 Audubon Ave, New York, NY 10033","Chicken Ranch","https://www.google.com/maps/search/?api=1&query=Chicken%20Ranch&query_place_id=ChIJwfT2Dx_0wokRe1JusAEd0g4","google-maps","2025-03-10T20:25:32.345Z","ChZDSUhNMG9nS0VJQ0FnTURReHNfM2JREAE",,,,,,,,,,,,,,,,,"5","I'm visiting and staying at a hotel right around the corner and I hadn't eaten all day. I went here because it was close but I'll be back because it was delicious. I was worried  the salad would be dry but NOPE! It was tossed in right the amount of dressing and the plantains were fresh and fantastic! So so good.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURReHNfM2JREAE!2m1!1s0x0:0xed21d01b06e527b!3m1!1s2@1:CIHM0ogKEICAgMDQxs_3bQ%7CCgwIvJW9vgYQsK3HpAE%7C?hl=en"
"Steve","ChIJ4ayAJRhawokRjzLOsdPWMCs","17 John St, New York, NY 10038","The Irish American Pub","https://www.google.com/maps/search/?api=1&query=The%20Irish%20American%20Pub&query_place_id=ChIJ4ayAJRhawokRjzLOsdPWMCs","google-maps","2025-03-22T20:31:13.764Z","ChdDSUhNMG9nS0VJQ0FnTUR3MEs2dGxBRRAB",,,,,,,,,,,,,,,,,"5","Great quality beer in this spot (which isn’t easy to find in a lot of bars in the US I find). Service was quick and attentive, and the place is very large and well decorated.
I had the chicken pot pie the first time I visited and it was just ok. One portion of fries is plenty for two people!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3MEs2dGxBRRAB!2m1!1s0x0:0x2b30d6d3b1ce328f!3m1!1s2@1:CIHM0ogKEICAgMDw0K6tlAE%7CCgwIkbz8vgYQ6OjU7AI%7C?hl=en"
"Greyson Smartt","ChIJ9ULD0CL2wokRbPsLTWSQ4js","980 Columbus Ave, New York, NY 10025","Ranch Deli","https://www.google.com/maps/search/?api=1&query=Ranch%20Deli&query_place_id=ChIJ9ULD0CL2wokRbPsLTWSQ4js","google-maps","2024-12-06T01:00:37.502Z","ChdDSUhNMG9nS0VJQ0FnSURQaDY3a3dBRRAB",,,,,,,,,,,,,,,,,"5","Its a great deli minus the one clerk who gives me weird looks like he thinks I might steal.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQaDY3a3dBRRAB!2m1!1s0x0:0x3be290644d0bfb6c!3m1!1s2@1:CIHM0ogKEICAgIDPh67kwAE%7CCgwItZnJugYQyOfK7wE%7C?hl=en"
"Buford T. Justice","ChIJUemZBRRawokRXSg4Yn-fyvE","88 Broad St, BOWLING GREEN, NY 10004","Broadstone Bar & Kitchen","https://www.google.com/maps/search/?api=1&query=Broadstone%20Bar%20%26%20Kitchen&query_place_id=ChIJUemZBRRawokRXSg4Yn-fyvE","google-maps","2025-03-17T12:43:13.827Z","ChZDSUhNMG9nS0VJQ0FnTUN3Z3ZQUEtnEAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3Z3ZQUEtnEAE!2m1!1s0x0:0xf1ca9f7f6238285d!3m1!1s2@1:CIHM0ogKEICAgMCwgvPPKg%7CCgwI4bHgvgYQqJnTigM%7C?hl=en"
"Brock Sloan","ChIJzch8PBZawokRlpx4GoWmnXM","160 Pearl St #1, New York, NY 10005","The Full Shilling","https://www.google.com/maps/search/?api=1&query=The%20Full%20Shilling&query_place_id=ChIJzch8PBZawokRlpx4GoWmnXM","google-maps","2025-03-22T21:26:19.852Z","ChdDSUhNMG9nS0VJQ0FnTUR3c0pEUTRRRRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJIV7vjEuBN1PCl2uyU3bzgDC_3OCnGNP-42vnXrMlUM7mgwkTRlWtML0o9L9bkYt0XTvdSm3sMbAOf6dbl7mHuRxl-NLZmGwx7jDsmDfwApEnOL2F0qGQ0_o8SCBQiU26Q3IXlO",,,,,,,,,,,,,,,,"5","Absolutely loved our stop here!! Food was amazing and fresh, atmosphere is fantastic and the Irish-themed decor is really unique. We will definitely visit again if in the area",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3c0pEUTRRRRAB!2m1!1s0x0:0x739da6851a789c96!3m1!1s2@1:CIHM0ogKEICAgMDwsJDQ4QE%7CCgwI-9X8vgYQ-L_RlgM%7C?hl=en"
"sahand sb","ChIJA31e3ZFZwokR_4EFUNEvAQ0","145 Bleecker St, New York, NY 10012","Peculier Pub","https://www.google.com/maps/search/?api=1&query=Peculier%20Pub&query_place_id=ChIJA31e3ZFZwokR_4EFUNEvAQ0","google-maps","2025-03-22T16:53:31.156Z","ChZDSUhNMG9nS0VJQ0FnTUR3NE95cU93EAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3NE95cU93EAE!2m1!1s0x0:0xd012fd1500581ff!3m1!1s2@1:CIHM0ogKEICAgMDw4OyqOw%7CCgsIi9b7vgYQ2JfQSg%7C?hl=en"
"Little Frank","ChIJCw6SmaxZwokRIzJBmyt6E4k","Basement Bar, 17 John St, New York, NY 10038","Carragher's","https://www.google.com/maps/search/?api=1&query=Carragher's&query_place_id=ChIJCw6SmaxZwokRIzJBmyt6E4k","google-maps","2025-03-17T23:51:45.660Z","ChZDSUhNMG9nS0VJQ0FnTUN3aXFXVFV3EAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJK1Yjdeh0koy31v4flX1kbmS--vIsaVJ-OnE2ht7ngW8r68X7Dz6HGgskRoZLaj8Qr0QFf6Pg5T0jtGAzBF8iJWhwLV2aXwF_78v7M3ryy7D70ILZQlCGuAu4uuK0kDORRm1MXh","https://lh3.googleusercontent.com/geougc-cs/AIHozJIql0z0FPYDZPON6AZ4NruCNdGDicv0VZ-p6AdujUP1RJXLRHFeXgTHqgncR24dONBIn5R2gF0fjwTrJXdK2g2aBYUFvNuc9x1YJmgzidnbNWakI4QW4OxA7Bb8DP4vqhV3dchsfQ",,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3aXFXVFV3EAE!2m1!1s0x0:0x89137a2b9b413223!3m1!1s2@1:CIHM0ogKEICAgMCwiqWTUw%7CCgwIkevivgYQyM_rugI%7C?hl=en"
"John Tass-Parker (JTP)","ChIJ18arQwBbwokRzYO8n-65f_s","170 John St, New York, NY 10038","Old Mates Pub","https://www.google.com/maps/search/?api=1&query=Old%20Mates%20Pub&query_place_id=ChIJ18arQwBbwokRzYO8n-65f_s","google-maps","2025-03-20T06:16:46.071Z","ChdDSUhNMG9nS0VJQ0FnTUN3bFl6czZRRRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3bFl6czZRRRAB!2m1!1s0x0:0xfb7fb9ee9fbc83cd!3m1!1s2@1:CIHM0ogKEICAgMCwlYzs6QE%7CCgsIzuXuvgYQ8J-cIg%7C?hl=en"
